id,default_code,alt_standard_price,pricelist_item_type_1_margin,pricelist_item_type_2_margin,pricelist_item_type_3_margin,pricelist_item_type_4_margin,pricelist_item_type_5_margin,pricelist_item_type_1_freight,pricelist_item_type_2_freight,pricelist_item_type_3_freight,pricelist_item_type_4_freight,pricelist_item_type_5_freight
__export__.product_product_7203_22497124,12140009,"12,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7204_339f6c2b,12140010,"12,75","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7205_86954f60,12140011,"16,60","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7206_35a36527,12140012,"19,91","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7207_6ccec7f9,12140013,"29,34","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7208_29cd1bd3,12140014,"32,66","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7209_a374b93d,12140015,"35,72","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7210_8ccbb7a7,12150006,"35,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7211_ad874dd4,12150007,"57,66","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7212_65d3d536,12150008,"10,84","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7213_aab045f8,12150009,"10,84","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7214_aa46a0ce,12150010,"10,84","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7215_6ce4ce19,12150012,"14,90","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7216_bb69e53f,12150013,"14,89","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7217_de8f93f9,12150015,"15,78","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7218_53118ab5,12150016,"15,76","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7219_4ee6f17f,12150018,"25,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7220_ad72ebb0,12150019,"25,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7221_3634e028,12150020,"44,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7222_cad09024,12150021,"36,03","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7223_e12a684e,12150024,"0,00","0,70","0,75","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7224_32d86bac,12150028,"83,94","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7225_9e62e8ea,12160002,"15,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7226_2773a1c6,12160007,"45,00","0,70","0,75","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7227_284df9ba,12160011,"480,00","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7228_5e7b828e,12160014,"20,17","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7229_13e107e8,12160015,"29,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7230_89e8108c,12160016,"44,36","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7231_cffcf035,12160017,"15,97","0,65","0,65","0,75","0,80","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7232_07508c39,12160018,"58,33","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7233_dc37ce88,12160019,"77,33","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7234_79f4e8b0,12160020,"81,00","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7235_023ee306,121600201,"81,00","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7236_4d6477d5,12160021,"123,99","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7237_65cad8bb,12160022,"147,00","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7238_0752a1f5,12160023,"196,00","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7239_4bff95f6,12160024,"223,64","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7240_5a345e23,12160025,"296,78","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7241_154f0b96,12160026,"303,03","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7242_45321b8b,12160027,"421,61","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7243_6da738ee,12160028,"0,00","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7244_1637610e,12160030,"611,83","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7245_6b244adb,12160032,"950,41","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7246_5c82a779,12160033,"0,00","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7247_564b9b86,12160034,"1.310,85","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7248_e5162355,12160040,"1.853,91","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7249_ac560a6d,12160075,"0,00","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7250_ede9be7b,12160078,"0,00","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7251_a726d3d6,12160080,"0,00","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7252_ad2a737a,12160085,"0,00","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7253_98367490,12160101,"21,71","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7254_9b1845ef,12160103,"23,69","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7255_cbd45b4e,12160104,"24,73","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7256_a4265fce,12170001,"6,10","0,80","0,80","0,90","0,91","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7257_d4e7f1e6,12170002,"10,20","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7258_d9361c7b,12170003,"2,90","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7259_3273523c,12170004,"2,38","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7260_606ee242,12170005,"1,59","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7261_cfaf49b4,12170006,"1,50","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7262_79754428,12170007,"3,15","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7263_a6e0486b,12170009,"3,70","0,80","0,80","0,90","0,91","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7264_51179c25,12170010,"0,80","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7265_cc72beb3,12170011,"1,77","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7266_c94c9f96,12170012,"5,27","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7267_0789e008,12170013,"52,33","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7268_7598dbe6,12170015,"1,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7269_b83c8dd0,12170020,"0,71","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7270_ce09085b,12170021,"2,21","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7271_1bf7098a,12170022,"1,20","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7272_200d0acf,12170023,"4,55","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7273_cd7e1e22,12170025,"2,80","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7274_1876c3d4,12170026,"1,82","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7275_67630dee,12170029,"0,00","0,70","0,75","0,80","0,81","0,00","0,90","0,90","0,90","0,90","0,00"
__export__.product_product_7276_11a9d743,12170030,"9,44","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7277_b3a14401,12170031,"2,65","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7278_7e5a91dd,12170032,"1,98","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7279_d80bfe20,12180001,"20,14","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7280_66dc259e,12190008,"10,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7281_523ca3a3,12190009,"13,98","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7282_faad1292,12190010,"17,14","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7283_16dde5e9,12190011,"23,87","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7284_d57c91af,12190012,"21,22","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7285_27b1c546,12190013,"7,29","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7286_c63f90f0,12200001,"1,00","0,85","0,85","0,90","0,91","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7287_9ddae38e,12200002,"1,30","0,85","0,85","0,90","0,91","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7288_a5dec4b3,12200003,"1,70","0,85","0,85","0,90","0,91","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7289_185c84bb,12200004,"1,64","0,75","0,75","0,85","0,86","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7290_e70a65fa,12200013,"14,39","0,70","0,75","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7291_3ac5257b,12200019,"6,00","0,85","0,85","0,95","0,96","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7292_99f299f9,12200020,"7,86","0,85","0,85","0,95","0,96","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7293_d51e4dd2,12200023,"28,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7294_26d6cb72,12200027,"58,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7295_af99da13,12200035,"19,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7296_9a2aa23a,12200036,"3,30","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7297_2577e634,12200037,"8,61","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7298_a7119986,12200040,"130,00","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7299_7feb6142,12200041,"490,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7300_c8ca5c00,12200042,"2,48","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7301_a9875fac,12200043,"0,00","0,70","0,75","0,80","0,81","0,00","0,90","0,90","0,90","0,90","0,00"
__export__.product_product_7302_1cb9e6af,12200046,"2,00","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7303_afc3427a,12200048,"1,25","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7304_9b250aad,12200053,"4,10","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7305_1dda2a2b,12200054,"2,10","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7306_6133c519,12200061,"18,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7307_ec09902b,12200066,"7,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7308_6785973e,12200068,"9,30","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7309_831dbd45,12200069,"13,67","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7310_08df217b,12200070,"22,65","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7311_20891081,12200071,"0,93","0,85","0,85","0,95","0,96","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7312_35895ecf,12200072,"1,01","0,85","0,85","0,95","0,96","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7313_e68011b1,12200073,"3,55","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7314_33c086ef,12200074,"2,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7315_2acf5e39,12200075,"2,81","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7316_6238b9f3,12200076,"5,40","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7317_56cd9ce9,12200077,"6,14","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7318_1e3c7d6c,12200078,"5,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7319_f146778f,12200079,"4,89","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7320_e55ff2be,12200080,"0,00","0,70","0,75","0,80","0,81","0,00","0,90","0,90","0,90","0,90","0,00"
__export__.product_product_7321_ac274882,12200081,"5,45","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7322_56d5c53b,12200082,"1,80","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7323_33dfcc58,12200083,"5,45","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7324_8b91e13f,12200084,"9,86","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7325_9c457515,12200085,"18,97","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7326_db37de73,12200086,"24,68","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7327_8c0bf617,12200088,"0,00","0,70","0,75","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7328_1c15c5ef,12200090,"1,30","0,70","0,75","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7329_8c7f6869,12200091,"29,78","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7330_818e6b4f,12200093,"68,00","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7331_50039e19,12200094,"68,00","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7332_456de0b9,12200097,"15,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7333_2bf3fe70,12200099,"3,33","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7334_5165bcd0,12200101,"12,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7335_3649a93d,12200103,"6,67","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7336_7d2a86c7,12200105,"3,36","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7337_66f1a530,12200106,"3,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7338_7255c548,12200107,"3,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7339_e6a2e857,12200109,"2,91","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7340_2e7383e7,12200113,"4,16","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7341_085c66d4,12200115,"2,16","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7342_7d145714,12200116,"9,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7343_a9976150,12200118,"1,71","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7344_4962619e,12200121,"8,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7345_c60bd9f3,12200122,"6,10","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7346_1b886e56,12200123,"29,24","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7347_d16b9e31,12200124,"30,00","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7348_b14933bb,12200125,"2,77","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7349_86924413,12200130,"1,71","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7350_d556e009,12200131,"9,60","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7351_6c6b389a,12200132,"2,42","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7352_5489f1e1,12200133,"21,99","0,65","0,65","0,75","0,76","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7353_ec18bc98,12200134,"5,73","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
__export__.product_product_7354_a11c5ead,12200135,"7,87","0,70","0,70","0,80","0,81","0,00","0,85","0,85","0,85","0,85","0,00"
